country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Ghaziabad,"Ved Vihar-Loni, Ghaziabad - UPPCB",11-04-2026 13:00,28.739153,77.273668,OZONE,5.0,49.0,17.0
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",11-04-2026 13:00,26.730136,83.433859,PM2.5,42.0,337.0,79.0
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",11-04-2026 13:00,28.757294,77.278792,NO2,8.0,44.0,24.0
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",11-04-2026 13:00,28.6603346,77.3572563,PM2.5,0.0,0.0,0.0
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",11-04-2026 13:00,28.47272,77.482,PM2.5,20.0,56.0,35.0
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",11-04-2026 13:00,27.23711,78.01936,PM2.5,8.0,58.0,35.0
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",11-04-2026 13:00,25.4547,78.6039,CO,5.0,40.0,17.0
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",11-04-2026 13:00,26.428282,80.327067,PM10,50.0,129.0,84.0
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",11-04-2026 13:00,26.428282,80.327067,OZONE,4.0,13.0,8.0
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",11-04-2026 13:00,26.509954,80.249612,PM2.5,20.0,72.0,39.0
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",11-04-2026 13:00,26.509954,80.249612,NO2,28.0,29.0,28.0
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",11-04-2026 13:00,26.509954,80.249612,OZONE,15.0,17.0,16.0
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",11-04-2026 13:00,28.856664,78.772638,NO2,24.0,25.0,25.0
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",11-04-2026 13:00,28.856664,78.772638,NH3,6.0,6.0,6.0
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",11-04-2026 13:00,28.856664,78.772638,SO2,12.0,96.0,26.0
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",11-04-2026 13:00,28.849399,78.742362,OZONE,8.0,69.0,24.0
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",11-04-2026 13:00,28.802625,78.753728,PM2.5,4.0,58.0,21.0
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",11-04-2026 13:00,28.802625,78.753728,CO,84.0,102.0,87.0
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",11-04-2026 13:00,26.90723,80.98579,NH3,6.0,6.0,6.0
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",11-04-2026 13:00,26.8458805,80.9365541,PM2.5,31.0,102.0,57.0
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",11-04-2026 13:00,26.8458805,80.9365541,CO,28.0,84.0,44.0
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",11-04-2026 13:00,26.8458805,80.9365541,OZONE,10.0,46.0,25.0
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",11-04-2026 13:00,28.9535882,77.7622941,PM10,73.0,159.0,117.0
India,Uttar_Pradesh,Modinagar,"SRM University, Modinagar - UPPCB",11-04-2026 13:00,28.798171,77.540243,SO2,12.0,40.0,22.0
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",11-04-2026 13:00,28.83526,78.7446,OZONE,16.0,58.0,23.0
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",11-04-2026 13:00,28.840739,78.697531,PM2.5,8.0,50.0,35.0
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",11-04-2026 13:00,28.856664,78.772638,PM2.5,11.0,64.0,39.0
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",11-04-2026 13:00,28.47272,77.482,CO,32.0,52.0,38.0
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",11-04-2026 13:00,28.557054,77.453663,PM2.5,41.0,88.0,60.0
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",11-04-2026 13:00,28.557054,77.453663,CO,6.0,52.0,35.0
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",11-04-2026 13:00,28.725645,77.749675,NO2,10.0,20.0,17.0
India,Uttar_Pradesh,Khora,"Prashant Garden, Khora - UPPCB",11-04-2026 13:00,28.61119,77.34206,PM10,139.0,500.0,194.0
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",11-04-2026 13:00,28.2348927,77.8683002,SO2,10.0,10.0,10.0
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",11-04-2026 13:00,26.86812,81.005119,PM10,75.0,140.0,103.0
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",11-04-2026 13:00,26.86812,81.005119,NO2,8.0,10.0,9.0
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",11-04-2026 13:00,26.86812,81.005119,SO2,11.0,12.0,11.0
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",11-04-2026 13:00,26.906111,80.948222,PM2.5,41.0,99.0,72.0
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",11-04-2026 13:00,26.906111,80.948222,SO2,7.0,14.0,10.0
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",11-04-2026 13:00,26.906111,80.948222,CO,21.0,52.0,31.0
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",11-04-2026 13:00,29.4723508,77.7194031,CO,18.0,59.0,36.0
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",11-04-2026 13:00,22.7605581,88.3617589,CO,22.0,100.0,42.0
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",11-04-2026 13:00,23.567923,87.306843,PM10,40.0,134.0,83.0
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",11-04-2026 13:00,23.567923,87.306843,CO,36.0,88.0,60.0
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",11-04-2026 13:00,23.508764,87.35444,CO,48.0,119.0,83.0
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB",11-04-2026 13:00,23.549395,87.300496,PM10,55.0,135.0,101.0
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",11-04-2026 13:00,22.06047,88.109737,PM10,53.0,137.0,83.0
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",11-04-2026 13:00,22.554954,88.292568,SO2,3.0,13.0,7.0
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",11-04-2026 13:00,23.685297,86.945968,PM2.5,33.0,257.0,105.0
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",11-04-2026 13:00,23.685297,86.945968,NH3,2.0,13.0,6.0
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",11-04-2026 13:00,23.685297,86.945968,CO,8.0,106.0,61.0
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",11-04-2026 13:00,23.685297,86.945968,OZONE,13.0,49.0,33.0
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",11-04-2026 13:00,23.697936,86.944395,PM10,34.0,124.0,84.0
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",11-04-2026 13:00,23.697936,86.944395,OZONE,1.0,66.0,39.0
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",11-04-2026 13:00,23.618183,87.105718,PM2.5,2.0,166.0,76.0
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",11-04-2026 13:00,23.618183,87.105718,NO2,9.0,22.0,14.0
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",11-04-2026 13:00,23.616515,87.119133,PM2.5,18.0,119.0,60.0
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",11-04-2026 13:00,28.6245479,77.3577104,OZONE,61.0,96.0,78.0
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",11-04-2026 13:00,28.56923,77.393848,NH3,6.0,11.0,7.0
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",11-04-2026 13:00,28.56923,77.393848,OZONE,24.0,90.0,48.0
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",11-04-2026 13:00,25.425602,81.917152,OZONE,18.0,60.0,28.0
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",11-04-2026 13:00,25.494,81.863,SO2,29.0,48.0,46.0
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",11-04-2026 13:00,25.44919916,81.82735986,PM2.5,14.0,32.0,23.0
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",11-04-2026 13:00,25.44919916,81.82735986,OZONE,11.0,12.0,12.0
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",11-04-2026 13:00,30.269444,78.044167,NO2,1.0,4.0,2.0
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",11-04-2026 13:00,30.269444,78.044167,SO2,1.0,2.0,1.0
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",11-04-2026 13:00,30.269444,78.044167,OZONE,2.0,46.0,23.0
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",11-04-2026 13:00,29.2124114,78.9611753,PM10,0.0,0.0,0.0
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",11-04-2026 13:00,30.075911,78.2859547,PM10,3.0,3.0,3.0
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",11-04-2026 13:00,22.554954,88.292568,OZONE,7.0,64.0,27.0
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",11-04-2026 13:00,22.5687319,88.2797276,SO2,8.0,27.0,14.0
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",11-04-2026 13:00,22.5367507,88.3638022,PM2.5,39.0,108.0,71.0
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",11-04-2026 13:00,22.58157048,88.41002457,PM2.5,48.0,158.0,90.0
India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar",11-04-2026 13:00,26.207781,81.245571,NH3,0.0,0.0,0.0
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",11-04-2026 13:00,25.301778,82.996789,PM10,45.0,145.0,93.0
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",11-04-2026 13:00,25.301778,82.996789,NH3,1.0,1.0,1.0
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",11-04-2026 13:00,25.262326,82.995408,NO2,1.0,2.0,2.0
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",11-04-2026 13:00,22.58157048,88.41002457,SO2,5.0,16.0,10.0
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",11-04-2026 13:00,22.58157048,88.41002457,CO,12.0,73.0,28.0
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",11-04-2026 13:00,22.55664,88.342674,NO2,22.0,80.0,44.0
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",11-04-2026 13:00,23.616515,87.119133,NH3,3.0,4.0,3.0
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",11-04-2026 13:00,23.616515,87.119133,SO2,10.0,15.0,12.0
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",11-04-2026 13:00,23.616515,87.119133,CO,27.0,111.0,76.0
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",11-04-2026 13:00,28.5447608,77.3231257,NO2,11.0,75.0,34.0
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",11-04-2026 13:00,28.5447608,77.3231257,NH3,14.0,17.0,16.0
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",11-04-2026 13:00,28.6245479,77.3577104,NO2,20.0,38.0,24.0
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",11-04-2026 13:00,22.55664,88.342674,CO,16.0,100.0,23.0
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",11-04-2026 13:00,22.49929,88.36917,PM2.5,43.0,303.0,94.0
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",11-04-2026 13:00,22.49929,88.36917,NO2,9.0,63.0,20.0
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",11-04-2026 13:00,22.49929,88.36917,NH3,10.0,55.0,22.0
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",11-04-2026 13:00,22.49929,88.36917,SO2,3.0,7.0,5.0
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",11-04-2026 13:00,22.627847,88.380669,OZONE,9.0,87.0,36.0
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",11-04-2026 13:00,22.51106,88.35142,NH3,7.0,21.0,9.0
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",11-04-2026 13:00,22.51106,88.35142,CO,10.0,102.0,25.0
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",11-04-2026 13:00,22.5448082,88.3403691,PM10,69.0,117.0,94.0
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",11-04-2026 13:00,22.5448082,88.3403691,OZONE,7.0,84.0,37.0
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",11-04-2026 13:00,26.6879226,88.4152495,NH3,8.0,13.0,10.0
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",11-04-2026 13:00,16.536107,80.594233,PM10,34.0,184.0,61.0
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",11-04-2026 13:00,16.536107,80.594233,NO2,16.0,27.0,18.0
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",11-04-2026 13:00,16.486692,80.699436,NO2,0.0,0.0,0.0
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",11-04-2026 13:00,16.486692,80.699436,SO2,0.0,0.0,0.0
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",11-04-2026 13:00,16.509717,80.612222,SO2,17.0,21.0,18.0
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",11-04-2026 13:00,16.554731,80.64911,NO2,20.0,27.0,25.0
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",11-04-2026 13:00,16.554731,80.64911,SO2,6.0,15.0,12.0
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",11-04-2026 13:00,17.72,83.3,SO2,1.0,45.0,14.0
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",11-04-2026 13:00,17.72,83.3,CO,2.0,51.0,22.0
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",11-04-2026 13:00,27.103358,93.679645,PM2.5,16.0,63.0,33.0
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",11-04-2026 13:00,27.103358,93.679645,NO2,7.0,7.0,7.0
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",11-04-2026 13:00,26.987634,94.636574,OZONE,6.0,83.0,44.0
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",11-04-2026 13:00,26.146529,87.454184,NO2,1.0,7.0,2.0
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",11-04-2026 13:00,26.146529,87.454184,SO2,39.0,77.0,59.0
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",11-04-2026 13:00,25.5626095,84.663264,NO2,5.0,9.0,7.0
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",11-04-2026 13:00,25.5626095,84.663264,SO2,4.0,6.0,5.0
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",11-04-2026 13:00,24.75746,84.366208,CO,101.0,103.0,102.0
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",11-04-2026 13:00,25.42742023,86.13886079,PM10,59.0,178.0,110.0
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",11-04-2026 13:00,25.42742023,86.13886079,SO2,34.0,37.0,35.0
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",11-04-2026 13:00,26.80365,84.51954,PM2.5,0.0,0.0,0.0
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",11-04-2026 13:00,26.071318,91.87488,PM2.5,44.0,222.0,72.0
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",11-04-2026 13:00,26.071318,91.87488,SO2,25.0,32.0,32.0
India,Assam,Guwahati,"IITG, Guwahati - PCBA",11-04-2026 13:00,26.2028636,91.70046436,PM10,15.0,43.0,27.0
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",11-04-2026 13:00,26.10887,91.589544,PM10,32.0,47.0,41.0
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",11-04-2026 13:00,26.10887,91.589544,SO2,9.0,14.0,12.0
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",11-04-2026 13:00,26.1875,91.744194,PM2.5,1.0,83.0,42.0
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",11-04-2026 13:00,26.1875,91.744194,CO,16.0,34.0,18.0
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",11-04-2026 13:00,26.181742,91.78063,NH3,1.0,1.0,1.0
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",11-04-2026 13:00,14.675886,77.593027,SO2,9.0,17.0,10.0
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",11-04-2026 13:00,13.20488,79.097889,OZONE,21.0,41.0,25.0
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",11-04-2026 13:00,16.316553,80.413302,PM10,48.0,71.0,55.0
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",11-04-2026 13:00,16.316553,80.413302,CO,12.0,34.0,17.0
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",11-04-2026 13:00,14.465052,78.824187,NH3,0.0,0.0,0.0
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",11-04-2026 13:00,14.465052,78.824187,SO2,0.0,0.0,0.0
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",11-04-2026 13:00,16.186555,81.13219,NO2,13.0,40.0,23.0
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",11-04-2026 13:00,26.80365,84.51954,SO2,0.0,0.0,0.0
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",11-04-2026 13:00,25.251013,86.989001,OZONE,5.0,27.0,16.0
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",11-04-2026 13:00,25.265194,87.012947,PM2.5,27.0,63.0,38.0
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",11-04-2026 13:00,25.265194,87.012947,NO2,6.0,8.0,7.0
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",11-04-2026 13:00,25.265194,87.012947,OZONE,8.0,30.0,14.0
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",11-04-2026 13:00,25.204762,85.51496,PM2.5,13.0,43.0,30.0
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",11-04-2026 13:00,25.204762,85.51496,NO2,9.0,10.0,9.0
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",11-04-2026 13:00,25.7808257,84.7446768,PM10,0.0,0.0,0.0
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",11-04-2026 13:00,25.7808257,84.7446768,NO2,3.0,4.0,4.0
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",11-04-2026 13:00,25.7808257,84.7446768,OZONE,8.0,52.0,26.0
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",11-04-2026 13:00,24.792403,84.992416,NO2,9.0,12.0,12.0
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",11-04-2026 13:00,24.762518,84.982348,PM2.5,32.0,60.0,45.0
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",11-04-2026 13:00,24.762518,84.982348,PM10,36.0,72.0,48.0
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",11-04-2026 13:00,24.762518,84.982348,SO2,6.0,9.0,8.0
India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ",11-04-2026 13:00,14.438164,79.966814,OZONE,6.0,30.0,14.0
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",11-04-2026 13:00,16.9872867,81.7363176,NO2,4.0,18.0,10.0
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",11-04-2026 13:00,16.9872867,81.7363176,SO2,5.0,8.0,6.0
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",11-04-2026 13:00,13.67,79.35,NH3,2.0,3.0,3.0
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",11-04-2026 13:00,26.349082,92.68449,OZONE,2.0,14.0,10.0
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",11-04-2026 13:00,26.446912,91.439057,SO2,5.0,8.0,8.0
India,Assam,Silchar,"Tarapur, Silchar - PCBA",11-04-2026 13:00,24.82827,92.79525,OZONE,2.0,6.0,3.0
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",11-04-2026 13:00,16.5150833,80.5181667,SO2,4.0,21.0,9.0
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",11-04-2026 13:00,16.5150833,80.5181667,CO,14.0,21.0,16.0
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",11-04-2026 13:00,26.349082,92.68449,PM10,24.0,64.0,44.0
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",11-04-2026 13:00,26.349082,92.68449,NH3,4.0,5.0,5.0
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",11-04-2026 13:00,25.859655,85.77944,NH3,0.0,0.0,0.0
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",11-04-2026 13:00,24.952822,84.002396,PM2.5,0.0,0.0,0.0
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",11-04-2026 13:00,24.952822,84.002396,PM10,0.0,0.0,0.0
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",11-04-2026 13:00,24.952822,84.002396,NH3,2.0,7.0,3.0
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",11-04-2026 13:00,24.952822,84.002396,CO,28.0,93.0,65.0
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",11-04-2026 13:00,26.2271665,84.3570427,OZONE,14.0,15.0,14.0
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",11-04-2026 13:00,30.735567,76.775714,NO2,2.0,13.0,7.0
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",11-04-2026 13:00,30.735567,76.775714,OZONE,52.0,125.0,64.0
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",11-04-2026 13:00,30.751462,76.762879,NH3,10.0,12.0,11.0
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",11-04-2026 13:00,30.751462,76.762879,CO,7.0,15.0,11.0
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",11-04-2026 13:00,30.751462,76.762879,OZONE,25.0,62.0,37.0
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",11-04-2026 13:00,30.719859,76.738637,PM10,12.0,42.0,25.0
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",11-04-2026 13:00,30.719859,76.738637,SO2,6.0,6.0,6.0
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",11-04-2026 13:00,30.719859,76.738637,CO,30.0,54.0,39.0
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",11-04-2026 13:00,21.194815,81.31477,NH3,3.0,5.0,4.0
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",11-04-2026 13:00,21.185571,81.343175,SO2,5.0,26.0,9.0
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",11-04-2026 13:00,21.224231,81.40835,PM2.5,19.0,54.0,35.0
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",11-04-2026 13:00,21.224231,81.40835,CO,2.0,36.0,13.0
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",11-04-2026 13:00,22.08815,82.13737,NO2,37.0,85.0,49.0
India,Bihar,Munger,"Town Hall, Munger - BSPCB",11-04-2026 13:00,25.376776,86.471523,NH3,3.0,3.0,3.0
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",11-04-2026 13:00,26.11442,85.39813,PM10,135.0,294.0,199.0
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",11-04-2026 13:00,26.11442,85.39813,NO2,29.0,60.0,47.0
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",11-04-2026 13:00,26.11442,85.39813,SO2,3.0,39.0,9.0
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",11-04-2026 13:00,26.1403345,85.3650192,PM2.5,55.0,98.0,71.0
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",11-04-2026 13:00,26.1403345,85.3650192,PM10,54.0,75.0,63.0
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",11-04-2026 13:00,26.1209,85.3647,SO2,4.0,7.0,5.0
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",11-04-2026 13:00,25.592539,85.227158,NO2,8.0,22.0,14.0
